index,area,city,region
5518,ТЕРНІВСЬКЕ ,КРИВОРІЗЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
5519,КІРОВСЬКИЙ,ДОНЕЦЬКОГО,ДОНЕЦЬКІЙ
5520,ДНІПРОВСЬКЕ ,КАМ`ЯНСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
5521,ЛЕБЕДИНСЬКЕ ,СУМСЬКОГО РАЙОННОГО,СУМСЬКІЙ
5522,ЛЮБОТИНСЬКЕ ,ХАРКІВСЬКОГО,ХАРКІВСЬКІЙ
5523,БАЛАКЛІЙСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5524,ЗНАМ’ЯНСЬКИЙ ,КІРОВОГРАДСЬКІЙ,КІРОВОГРАДСЬКІЙ
5525,ІЗЮМСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5526,ВИШГОРОДСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
5527,СОБОРНЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
5528,КИЇВСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5529,ПОДІЛЬСЬКЕ,КИЄВІ,None
5530,МАЛИНОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5531,СУВОРОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5532,None,ЯСИНУВАТСЬКИЙ,ДОНЕЦЬКІЙ
5533,ЛИМАНСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5534,РОЗДІЛЬНЯНСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5535,ТОРЕЦЬКЕ ,БАХМУТСЬКОГО,ДОНЕЦЬКІЙ
5536,МИРГОРОДСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
5537,КРЕМЕНЧУЦЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
5538,ПРИМОРСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5539,ПОДІЛЬСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5540,ШЕВЧЕНКІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5541,КИЇВСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5542,ЗОЛОЧІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5543,ФАСТІВСЬКЕ ,ВАСИЛЬКІВСЬКОГО,КИЇВСЬКІЙ
5544,ОЛЕКСАНДРІВСЬКЕ ,ЗНАМ’ЯНСЬКОГО,КІРОВОГРАДСЬКІЙ
5545,ЧЕРВОНОГВАРДІЙСЬКИЙ,МАКІЇВСЬКОГО,ДОНЕЦЬКОЇ
5546,КРЕМЕНЧУЦЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
5547,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
5548,НОВООДЕСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5549,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
5550,БАЛАКЛІЙСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5551,КАМ`ЯНСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
5552,КАМ`ЯНСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
5553,ТЕЛЬМАНІВСЬКИЙ,ТЕЛЬМАНІВСЬКИЙ,ДОНЕЦЬКІЙ
5554,НІКОПОЛЬСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
5555,НОВОМОСКОВСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
5556,ШЕВЧЕНКІВСЬКИЙ  ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5557,КИЇВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5558,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5559,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5560,ПРОЛЕТАРСЬКИЙ,ДОНЕЦЬКОГО,ДОНЕЦЬКІЙ
5561,None,ДЕБАЛЬЦЕВСЬКИЙ,ДОНЕЦЬКІЙ
5562,БАХМУТСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5563,КРАСНОГРАДСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5564,ЛИПЕЦЬКЕ ,ХАРКІВСЬКОГО,ХАРКІВСЬКІЙ
5565,ПАВЛОГРАДСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
5566,САМАРСЬКЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
5567,МАЛИНОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5568,ЧЕЧЕЛІВСЬКЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
5569,None,ПОЛТАВСЬКОГО,ПОЛТАВСЬКІЙ
5570,ЧЕРВОНОГРАДСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5571,ПРИМОРСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5572,ДРУЖКІВСЬКЕ ,КРАМАТОРСЬКОГО ,ДОНЕЦЬКІЙ
5573,КИЇВСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5574,РОЗДІЛЬНЯНСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5575,ВОЛОВЕЦЬКЕ ,МУКАЧІВСЬКОГО,ЗАКАРПАТСЬКІЙ
5576,ВОЛНОВАСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5577,САМБІРСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5578,НІЖИНСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
5579,СУВОРОВСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5580,ПРИМОРСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5581,УСАТІВСЬКЕ ,БІЛЯЇВСЬКОГО,ОДЕСЬКІЙ
5582,ШЕВЧЕНКІВСЬКИЙ  ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5583,ВАСИЛЬКІВСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
5584,ВАСИЛЬКІВСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
5585,СУВОРОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5586,ЛЮБОТИНСЬКЕ ,ХАРКІВСЬКОГО,ХАРКІВСЬКІЙ
5587,ШЕВЧЕНКІВСЬКИЙ  ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5588,ШЕВЧЕНКІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5589,ЗАВОДСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5590,ВІТОВСЬКЕ ,КОРАБЕЛЬНОГО,МИКОЛАЇВСЬКІЙ
5591,БАШТАНСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5592,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
5593,БРАТСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5594,ШЕВЧЕНКІВСЬКИЙ  ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5595,ТЯЧІВСЬКИЙ ,ЗАКАРПАТСЬКІЙ,ЗАКАРПАТСЬКІЙ
5596,ОЛЕКСАНДРІЙСЬКИЙ ,КІРОВОГРАДСЬКІЙ,КІРОВОГРАДСЬКІЙ
5597,ВОЛНОВАСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5598,ВИШГОРОДСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
5599,ПОКРОВСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5600,ЦЕНТРАЛЬНО-МІСЬКИЙ,ГОРЛІВСЬКОГО,None
5601,ЧЕРВОНОГВАРДІЙСЬКИЙ,МАКІЇВСЬКОГО,ДОНЕЦЬКОЇ
5602,ШЕПЕТІВСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5603,НІЖИНСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
5604,ЗАЛІЗНИЧНИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5605,МИКОЛАЇВСЬКЕ ,ПУСТОМИТІВСЬКОГО,ЛЬВІВСЬКІЙ
5606,МАЛИНОВСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5607,СУВОРОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5608,МАЛИНОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5609,СУВОРОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5610,ЧЕРНІГІВСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
5611,МАЛИНОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5612,МАЛИНОВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5613,None,ПОЛТАВСЬКІЙ,None
5614,ВОЛОДИМИР-ВОЛИНСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
5615,ПЕРЕМИШЛЯНСЬКЕ ,ЗОЛОЧІВСЬКОГО,ЛЬВІВСЬКІЙ
5616,КИЇВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5617,СЛОВ’ЯНСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5618,СТРИЙСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5619,ЖИТОМИРСЬКИЙ ,ЖИТОМИРСЬКІЙ,ЖИТОМИРСЬКІЙ
5620,ДРОГОБИЦЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5621,БРОДІВСЬКЕ ,ЗОЛОЧІВСЬКОГО,ЛЬВІВСЬКІЙ
5622,ЧОРНОМОРСЬКЕ ,ОВІДІОПОЛЬСЬКОГО,ОДЕСЬКІЙ
5623,ВОЛОВЕЦЬКЕ ,МУКАЧІВСЬКОГО,ЗАКАРПАТСЬКІЙ
5624,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5625,СТРИЙСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5626,ОБУХІВСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
5627,ШЕВЧЕНКІВСЬКИЙ  ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5628,ШЕВЧЕНКІВСЬКИЙ  ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5629,ЮЖНОУКРАЇНСЬКЕ ,ПЕРВОМАЙСЬКОГО,МИКОЛАЇВСЬКІЙ
5630,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
5631,ВІТОВСЬКЕ ,КОРАБЕЛЬНОГО,МИКОЛАЇВСЬКІЙ
5632,ОЧАКІВСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5633,ВОЗНЕСЕНСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5634,БЕРДЯНСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5635,НІЖИНСЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
5636,ХОЛОДНОГІРСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5637,НОВОБАВАРСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5638,НІКОПОЛЬСЬКИЙ ,ДНІПРОПЕТРОВСЬКІЙ,ДНІПРОПЕТРОВСЬКІЙ
5639,ЛЕНІНСЬКИЙ,ДОНЕЦЬКОГО,ДОНЕЦЬКІЙ
5640,БЕРДЯНСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5641,ХАРКІВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5642,НОВОВОЛИНСЬКЕ ,ВОЛОДИМИР-ВОЛИНСЬКОГО,ВОЛИНСЬКІЙ
5643,ІЗМАЇЛЬСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5644,П'ЯТИХАТСЬКЕ ,ЖОВТОВОДСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
5645,КИЇВСЬКИЙ,ОДЕСІ,ОДЕСЬКІЙ
5646,ПРИМОРСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5647,КРОЛЕВЕЦЬКЕ ,ГЛУХІВСЬКОГО,СУМСЬКІЙ
5648,ВОЛОДИМИР-ВОЛИНСЬКИЙ ,ВОЛИНСЬКІЙ,ВОЛИНСЬКІЙ
5649,СЛОВ’ЯНСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5650,ЧЕРКАСЬКИЙ ,ЧЕРКАСЬКІЙ,ЧЕРКАСЬКІЙ
5651,СТРИЙСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5652,ВОВЧАНСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5653,ВІННИЦЬКИЙ ,ВІННИЦЬКІЙ,ВІННИЦЬКІЙ
5654,КИЇВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5655,ЛОЗІВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5656,ЧЕРНІВЕЦЬКИЙ ,ЧЕРНІВЕЦЬКІЙ,ЧЕРНІВЕЦЬКІЙ
5657,ЧУГУЇВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5658,None,СВЕРДЛОВСЬКИЙ,ЛУГАНСЬКІЙ
5659,None,АЛЧЕВСЬКИЙ,ЛУГАНСЬКІЙ
5660,КАЛІНІНСЬКИЙ,ГОРЛІВСЬКОГО,ДОНЕЦЬКІЙ
5661,КУЙБИШЕВСЬКИЙ,ДОНЕЦЬКОГО,ДОНЕЦЬКІЙ
5662,КАЛІНІНСЬКИЙ,ГОРЛІВСЬКОГО,ДОНЕЦЬКІЙ
5663,ВОЛОВЕЦЬКЕ ,МУКАЧІВСЬКОГО,ЗАКАРПАТСЬКІЙ
5664,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5665,ГУЛЯЙПІЛЬСЬКЕ ,ПОЛОГІВСЬКОГО,ЗАПОРІЗЬКІЙ
5666,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5667,БЕРДЯНСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5668,НАДВІРНЯНСЬКИЙ ,ІВАНО-ФРАНКІВСЬКІЙ,ІВАНО-ФРАНКІВСЬКІЙ
5669,КРОПИВНИЦЬКИЙ ,КІРОВОГРАДСЬКІЙ,КІРОВОГРАДСЬКІЙ
5670,СИХІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5671,БЕРЕЗАНСЬКЕ ,ОЧАКІВСЬКОГО,МИКОЛАЇВСЬКІЙ
5672,ЦЕНТРАЛЬНИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5673,КАРЛІВСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
5674,ВОЛОЧИСЬКЕ ,ГОРОДОЦЬКОГО,ХМЕЛЬНИЦЬКІЙ
5675,КАМ’ЯНЕЦЬ-ПОДІЛЬСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5676,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5677,КАМ’ЯНЕЦЬ-ПОДІЛЬСЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5678,ХМЕЛЬНИЦЬКИЙ ,ХМЕЛЬНИЦЬКІЙ,ХМЕЛЬНИЦЬКІЙ
5679,ШЕВЧЕНКІВСЬКЕ ,ЧЕРНІВЕЦЬКОГО,ЧЕРНІВЕЦЬКІЙ
5680,БЕРДЯНСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5681,БІЛОЗЕРСЬКЕ ,ХЕРСОНСЬКОГО,ХЕРСОНСЬКІЙ
5682,ХАРКІВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5683,ІЗМАЇЛЬСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5684,СЛОБІДСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5685,МИХАЙЛІВСЬКЕ ,ВАСИЛІВСЬКОГО,ЗАПОРІЗЬКІЙ
5686,ПРИМОРСЬКЕ ,ЦЕНТРАЛЬНОГО,ДОНЕЦЬКІЙ
5687,КАЛЬМІУСЬКЕ ,ЦЕНТРАЛЬНОГО,ДОНЕЦЬКІЙ
5688,ЧУГУЇВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5689,МАНГУШСЬКЕ ,ЦЕНТРАЛЬНОГО,ДОНЕЦЬКІЙ
5690,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5691,ПЕРЕМИШЛЯНСЬКЕ ,ЗОЛОЧІВСЬКОГО,ЛЬВІВСЬКІЙ
5692,ПОДІЛЬСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5693,СЕЛИДІВСЬКЕ ,ПОКРОВСЬКОГО,ДОНЕЦЬКІЙ
5694,ЛОЗІВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5695,БІЛГОРОД-ДНІСТРОВСЬКИЙ ,ОДЕСЬКІЙ,ОДЕСЬКІЙ
5696,БІЛОЦЕРКІВСЬКИЙ ,КИЇВСЬКІЙ,КИЇВСЬКІЙ
5697,ПОКРОВСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5698,БОЛГРАДСЬКЕ ,ІЗМАЇЛЬСЬКОГО,ОДЕСЬКІЙ
5699,ПРИМОРСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5700,ШЕВЧЕНКІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5701,ОЛЕКСАНДРІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5702,ВОЗНЕСЕНІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5703,БЕРДЯНСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5704,БЕРДЯНСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5705,ЗОЛОЧІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5706,ФРАНКІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5707,ХОЛОДНОГІРСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5708,ХОЛОДНОГІРСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5709,МУКАЧІВСЬКЕ РАЙОННЕ ,МУКАЧІВСЬКОГО,ЗАКАРПАТСЬКІЙ
5710,ПРИЛУЦЬКИЙ ,ЧЕРНІГІВСЬКІЙ,ЧЕРНІГІВСЬКІЙ
5711,УЖГОРОДСЬКЕ РАЙОННЕ ,УЖГОРОДСЬКОГО,ЗАКАРПАТСЬКІЙ
5712,ЯМПІЛЬСЬКЕ ,МОГИЛІВ-ПОДІЛЬСЬКОГО,ВІННИЦЬКІЙ
5713,УЖГОРОДСЬКЕ РАЙОННЕ ,УЖГОРОДСЬКОГО,ЗАКАРПАТСЬКІЙ
5714,ЯМПІЛЬСЬКЕ ,МОГИЛІВ-ПОДІЛЬСЬКОГО,ВІННИЦЬКІЙ
5715,ЯМПІЛЬСЬКЕ ,МОГИЛІВ-ПОДІЛЬСЬКОГО,ВІННИЦЬКІЙ
5716,ДОМАНІВСЬКЕ ,ВОЗНЕСЕНСЬКОГО,МИКОЛАЇВСЬКІЙ
5717,ВОЗНЕСЕНСЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5718,НОВОБУЗЬКИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5719,ПРИМОРСЬКОГО,ОДЕСІ,ОДЕСЬКІЙ
5720,ВОЗНЕСЕНІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5721,ВОЗНЕСЕНІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5722,БЕРДЯНСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5723,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5724,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5725,ПОЛОГІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5726,ПОЛОГІВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5727,ШЕВЧЕНКІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5728,МЕЛІТОПОЛЬСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5729,ВОЗНЕСЕНІВСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5730,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5731,КУП’ЯНСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5732,ЧУГУЇВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5733,ЦЕНТРАЛЬНИЙ ,МИКОЛАЇВСЬКІЙ,МИКОЛАЇВСЬКІЙ
5734,ХЕРСОНСЬКИЙ ,ХЕРСОНСЬКІЙ,ХЕРСОНСЬКІЙ
5735,МУКАЧІВСЬКИЙ ,ЗАКАРПАТСЬКІЙ,ЗАКАРПАТСЬКІЙ
5736,ЕНЕРГОДАРСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5737,ЗОЛОЧІВСЬКИЙ ,ЛЬВІВСЬКІЙ,ЛЬВІВСЬКІЙ
5738,МОСКОВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5739,КОМУНАРСЬКЕ ,ДНІПРОВСЬКОГО,ЗАПОРІЗЬКІЙ
5740,МИКИТІВСЬКИЙ,ГОРЛІВСЬКОГО,ДОНЕЦЬКІЙ
5741,КРАМАТОРСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5742,КАЛЬМІУСЬКЕ ,ЦЕНТРАЛЬНОГО,ДОНЕЦЬКІЙ
5743,БАХМУТСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5744,СЛОВ’ЯНСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5745,МАР’ЇНСЬКЕ ,ВОЛНОВАСЬКОГО,ДОНЕЦЬКІЙ
5746,МАР’ЇНСЬКЕ ,ВОЛНОВАСЬКОГО,ДОНЕЦЬКІЙ
5747,КАЛІНІНСЬКИЙ,ДОНЕЦЬКОГО,ДОНЕЦЬКІЙ
5748,ПРИМОРСЬКЕ ,ЦЕНТРАЛЬНОГО,ДОНЕЦЬКІЙ
5749,ПОКРОВСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5750,МИРНОГРАДСЬКЕ ,ПОКРОВСЬКОГО,ДОНЕЦЬКІЙ
5751,ДРУЖКІВСЬКЕ ,КРАМАТОРСЬКОГО ,ДОНЕЦЬКІЙ
5752,ЦЕНТРАЛЬНИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5753,ВОЛНОВАСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5754,МАР’ЇНСЬКЕ ,ВОЛНОВАСЬКОГО,ДОНЕЦЬКІЙ
5755,ВЕЛИКОНОВОСІЛКІВСЬКЕ ,ВОЛНОВАСЬКОГО,ДОНЕЦЬКІЙ
5756,СЛОВ’ЯНСЬКИЙ ,ДОНЕЦЬКІЙ,ДОНЕЦЬКІЙ
5757,ТОРЕЦЬКЕ ,БАХМУТСЬКОГО,ДОНЕЦЬКІЙ
5758,НІКОЛЬСЬКЕ ,ВОЛНОВАСЬКОГО,ДОНЕЦЬКІЙ
5759,КОСТЯНТИНІВСЬКЕ ,БАХМУТСЬКОГО,ДОНЕЦЬКІЙ
5760,КОЗЕЛЕЦЬКЕ ,НІЖИНСЬКОГО,ЧЕРНІГІВСЬКІЙ
5761,СЄВЄРОДОНЕЦЬКИЙ ,ЛУГАНСЬКІЙ,ЛУГАНСЬКІЙ
5762,СЄВЄРОДОНЕЦЬКИЙ ,ЛУГАНСЬКІЙ,ЛУГАНСЬКІЙ
5763,МИРГОРОДСЬКИЙ ,ПОЛТАВСЬКІЙ,ПОЛТАВСЬКІЙ
5764,ОЛЕКСАНДРІВСЬКЕ ,ЗНАМ’ЯНСЬКОГО,КІРОВОГРАДСЬКІЙ
5765,ХАРКІВСЬКИЙ ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5766,НЕМИШЛЯНСЬКИЙ  ,ХАРКІВСЬКІЙ,ХАРКІВСЬКІЙ
5767,МИРНОГРАДСЬКЕ ,ПОКРОВСЬКОГО,ДОНЕЦЬКІЙ
5768,ДНІПРОВСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5769,МЕЛІТОПОЛЬСЬКИЙ ,ЗАПОРІЗЬКІЙ,ЗАПОРІЗЬКІЙ
5770,ШЕВЧЕНКІВСЬКЕ ,ДНІПРОВСЬКОГО,ДНІПРОПЕТРОВСЬКІЙ
